40350 [3.45e-02]
40400 [3.45e-02]
40450 [3.46e-02]
40500 [3.45e-02]
40550 [3.45e-02]
40600 [3.45e-02]
40650 [3.45e-02]
40700 [3.46e-02]
40750 [3.45e-02]
40800 [3.45e-02]
40850 [3.45e-02]
40900 [3.45e-02]
40950 [3.45e-02]
41000 [3.45e-02]
41050 [3.45e-02]
41100 [3.45e-02]
41150 [3.45e-02]
41200 [3.45e-02]
41250 [3.45e-02]
41300 [3.45e-02]
41350 [3.45e-02]
41400 [3.45e-02]
41450 [3.45e-02]
41500 [3.45e-02]
41550 [3.45e-02]
41600 [3.45e-02]
41650 [3.45e-02]
41700 [3.45e-02]
41750 [3.45e-02]
41800 [3.45e-02]
41850 [3.45e-02]
41900 [3.45e-02]
41950 [3.45e-02]
42000 [3.45e-02]
42050 [3.45e-02]
42100 [3.45e-02]
42150 [3.45e-02]
42200 [3.45e-02]
42250 [3.45e-02]
42300 [3.45e-02]
42350 [3.45e-02]
42400 [3.45e-02]
42450 [3.45e-02]
42500 [3.45e-02]
42550 [3.45e-02]
42600 [3.45e-02]
42650 [3.45e-02]
42700 [3.45e-02]
42750 [3.45e-02]
42800 [3.45e-02]
42850 [3.45e-02]
42900 [3.45e-02]
42950 [3.45e-02]
43000 [3.45e-02]
43050 [3.45e-02]
43100 [3.45e-02]
43150 [3.45e-02]
43200 [3.45e-02]
43250 [3.45e-02]
43300 [3.45e-02]
43350 [3.45e-02]
43400 [3.45e-02]
43450 [3.45e-02]
43500 [3.45e-02]
43550 [3.45e-02]
43600 [3.45e-02]
43650 [3.45e-02]
43700 [3.45e-02]
43750 [3.45e-02]
43800 [3.45e-02]
43850 [3.45e-02]
43900 [3.45e-02]
43950 [3.45e-02]
44000 [3.46e-02]
44050 [3.45e-02]
44100 [3.45e-02]
44150 [3.45e-02]
44200 [3.45e-02]
44250 [3.45e-02]
44300 [3.45e-02]
44350 [3.45e-02]
44400 [3.45e-02]
44450 [3.45e-02]
44500 [3.45e-02]
44550 [3.44e-02]
44600 [3.45e-02]
44650 [3.45e-02]
44700 [3.45e-02]
44750 [3.45e-02]
44800 [3.45e-02]
44850 [3.45e-02]
44900 [3.45e-02]
44950 [3.45e-02]
45000 [3.44e-02]
45050 [3.45e-02]
45100 [3.45e-02]
45150 [3.45e-02]
45200 [3.45e-02]
45250 [3.45e-02]
45300 [3.45e-02]
45350 [3.45e-02]
45400 [3.45e-02]
45450 [3.45e-02]
45500 [3.45e-02]
45550 [3.45e-02]
45600 [3.45e-02]
45650 [3.45e-02]
45700 [3.45e-02]
45750 [3.45e-02]
45800 [3.45e-02]
45850 [3.45e-02]
45900 [3.45e-02]
45950 [3.45e-02]
46000 [3.45e-02]
46050 [3.45e-02]
46100 [3.45e-02]
46150 [3.45e-02]
46200 [3.45e-02]
46250 [3.45e-02]
46300 [3.45e-02]
46350 [3.45e-02]
46400 [3.45e-02]
46450 [3.45e-02]
46500 [3.45e-02]
46550 [3.45e-02]
46600 [3.45e-02]
46650 [3.45e-02]
46700 [3.45e-02]
46750 [3.45e-02]
46800 [3.45e-02]
46850 [3.45e-02]
46900 [3.45e-02]
46950 [3.45e-02]
47000 [3.45e-02]
47050 [3.45e-02]
47100 [3.45e-02]
47150 [3.45e-02]
47200 [3.45e-02]
47250 [3.45e-02]
47300 [3.45e-02]
47350 [3.45e-02]
47400 [3.45e-02]
47450 [3.45e-02]
47500 [3.45e-02]
47550 [3.45e-02]
47600 [3.45e-02]
47650 [3.45e-02]
47700 [3.45e-02]
47750 [3.45e-02]
47800 [3.45e-02]
47850 [3.45e-02]
47900 [3.45e-02]
47950 [3.45e-02]
48000 [3.45e-02]
48050 [3.45e-02]
48100 [3.45e-02]
48150 [3.45e-02]
48200 [3.45e-02]
48250 [3.45e-02]
48300 [3.45e-02]
48350 [3.45e-02]
48400 [3.45e-02]
48450 [3.45e-02]
48500 [3.45e-02]
48550 [3.45e-02]
48600 [3.45e-02]
48650 [3.45e-02]
48700 [3.45e-02]
48750 [3.45e-02]
48800 [3.45e-02]
48850 [3.45e-02]
48900 [3.45e-02]
48950 [3.45e-02]
49000 [3.45e-02]
49050 [3.45e-02]
49100 [3.45e-02]
49150 [3.45e-02]
49200 [3.45e-02]
49250 [3.45e-02]
49300 [3.45e-02]
49350 [3.45e-02]
49400 [3.45e-02]
49450 [3.45e-02]
49500 [3.45e-02]
49550 [3.45e-02]
49600 [3.45e-02]
49650 [3.45e-02]
49700 [3.45e-02]
49750 [3.45e-02]
49800 [3.45e-02]
49850 [3.45e-02]
49900 [3.45e-02]
49950 [3.45e-02]
50000 [3.45e-02]
